specObjID,objID,z,ra,dec
277478043755216896,587731174381125890,0.0317244008183479,316.86585803,0.81638614
277478043721662464,587731174381125983,0.0673447027802467,316.90040913,0.76770499
277478043738439680,587731174381126159,0.169279992580414,316.80640419,0.72384946
277478043725856768,587731174381126215,0.0668717995285988,316.8282703,0.74508193
277478043730051072,587731174381191827,0.134883001446724,317.02981537,0.79926371
277478044061401088,587731174381519238,0.17263500392437,317.69403294,0.8119086
277478044082372608,587731174381519480,0.138015002012253,317.77223012,0.79719744
277759569508171776,587731174381584586,0.135506004095078,317.92806737,0.73492543
277759569634000896,587731174381715901,0.170654997229576,318.14722373,0.80745533
277759569680138240,587731174381715921,0.136288002133369,318.15352001,0.71724591
277478043964932096,587731174381388339,0.13460299372673,317.44723502,0.67632142
277759569529143296,587731174381388431,0.138754993677139,317.48859292,0.64197567
277478044069789696,587731174381453472,0.0756679996848106,317.60172234,0.75729428
277759569487200256,587731174381519261,0.0886830985546112,317.70014804,0.81660556
277759569667555328,587731174381716069,0.135612994432449,318.22781057,0.751865
277759569894047744,587731174381716079,0.136995002627373,318.23055182,0.63482084
277759569604640768,587731174381716087,0.135464996099472,318.23643955,0.78413337
277759569856299008,587731174381781394,0.136766999959946,318.30210896,0.67631169
277759569868881920,587731174381781425,0.135857000946999,318.31708245,0.64900238
277759569717886976,587731174381584833,0.135653004050255,317.87234017,0.64558671
277478043788771328,587731174381257259,0.053779698908329,317.13969149,0.64328755
277478043893628928,587731174381257290,0.114914998412132,317.16043137,0.80875088
277759569478811648,587731174381388470,0.136678993701935,317.49677521,0.81055134
277759570024071168,587731174381912751,0.068647101521492,318.73736762,0.69448433
277759569675943936,587731174381716238,0.134077996015549,318.20763336,0.77848347
277759569839521792,587731174381781207,0.13476400077343,318.37691355,0.75683584
277759570170871808,587731174381978153,0.149357005953789,318.77694017,0.79176899
277759569545920512,587731174381519589,0.278768986463547,317.82290054,0.65643566
277759569705304064,587731174381650284,0.124210000038147,318.1286941,0.6586152
277759570359615488,587731174382174684,0.0935906991362572,319.25609586,0.68295803
278041387969019904,587731174382174685,0.0940634980797768,319.25282269,0.68372598
277759570363809792,587731174382174694,0.092703603208065,319.25498833,0.66273975
277759570116345856,587731174381912121,0.136491000652313,318.61907439,0.76969485
277759570380587008,587731174382174781,0.0921394973993301,319.31154467,0.69812596
278041388006768640,587731174382240192,0.0988396033644676,319.3744184,0.83372971
277759570279923712,587731174382043628,0.0980198010802269,318.93197887,0.73969505
277759570498027520,587731174382240278,0.134495005011559,319.42288296,0.7550042
277759569659166720,587731174381715969,0.0466955006122589,318.17636537,0.76947633
277759570330255360,587731174382043634,0.209573000669479,318.93320606,0.81495324
277759570208620544,587731174382109307,0.137753993272781,319.15629983,0.68660026
277759570321866752,587731174382109399,0.226761996746063,319.04334542,0.75476856
277759570397364224,587731174382174626,0.135037004947662,319.22215555,0.6769954
278041388002574336,587731174382174655,0.0930112972855568,319.23637818,0.67954363
277759570544164864,587731174382436646,0.0343055985867977,319.90870618,0.70238861
277759570489638912,587731174382174763,0.0346788987517357,319.30391696,0.83407141
277759570028265472,587731174381978157,0.149522006511688,318.77735792,0.67587055
278041388128403456,587731174382436644,0.0347005985677242,319.90183278,0.70423667
277759570565136384,587731174382371428,0.0893398970365524,319.7266593,0.70258
278041387935465472,587731174382305788,0.134672999382019,319.53452302,0.74931132
278041387943854080,587731174382306060,0.192922994494438,319.52508116,0.68579151
277759570435112960,587731174382371406,0.13595999777317,319.71200989,0.62991873
278041388266815488,587731174382502212,0.186537995934486,320.06124749,0.63270149
278041388099043328,587731174382371597,0.276228010654449,319.73393787,0.64519994
278041388271009792,587731174382502294,0.0344237014651299,319.95072428,0.67271771
278041388296175616,587731174382502645,0.0349115990102291,319.99075644,0.70029859
278041388262621184,587731174382567576,0.121794000267982,320.14243245,0.82491728
278041388283592704,587731174382567703,0.0431522987782955,320.19044489,0.79100143
278041388447170560,587731174382567741,0.136005997657776,320.20868877,0.63955167
278041388333924352,587731174382568026,0.137875005602837,320.19208321,0.65949993
278041388442976256,587731174382568049,0.0344612002372742,320.20552567,0.75787022
278041388279398400,587731174382568275,0.0621954016387463,320.19279783,0.74102461
276352160218742784,587731174914720615,0.147835999727249,309.33386914,1.23865839
276352160206159872,587731174914720801,0.0795198008418083,309.39420958,1.21213332
276352160566870016,587731174914851394,0.0771936029195786,309.73732261,1.24298442
276352160373932032,587731174914851690,0.200102001428604,309.64413223,1.12235964
276352161057603584,587731174915113664,0.167325004935265,310.22113447,1.25181187
276352160533315584,587731174914916955,0.17917600274086,309.88801267,1.17151744
276352160541704192,587731174914917133,0.0793235972523689,309.77163984,1.16170526
276352160210354176,587731174914720548,0.0472319982945919,309.31154925,1.1012541
276352160868859904,587731174914982321,0.0804750993847847,310.00498721,1.08292751
276352160411680768,587731174914785835,0.166583999991417,309.55975717,1.18761456
276352160420069376,587731174914786124,0.0799897983670235,309.47265059,1.21943312
276352160940163072,587731174914982632,0.0808970034122467,309.93508655,1.14936032
276352160394903552,587731174914786433,0.0811323001980782,309.56165443,1.24922611
276352161032437760,587731174915048746,0.172874003648758,310.19852704,1.08712822
276352161275707392,587731174915113401,0.0270546991378069,310.31152523,1.17985096
276352161393147904,587731174915375857,0.0910141989588737,310.82826147,1.25123277
276352160919191552,587731174915047767,0.200014993548393,310.11649962,1.2185062
276352161384759296,587731174915441762,0.0440638996660709,311.07196489,1.12969104
276352160906608640,587731174915048505,0.179570004343987,310.12883171,1.05803792
276352161212792832,587731174915179020,0.0709803029894829,310.44721972,1.2130729
276633768687566848,587731174915572880,0.0594260990619659,311.39451629,1.24046884
276352161376370688,587731174915310108,0.121812000870705,310.76562814,1.12371264
276352161401536512,587731174915376271,0.254397004842758,310.93440922,1.13221683
276633768494628864,587731174915507165,0.0510350987315178,311.20560302,1.06112727
276633768532377600,587731174915441187,0.118184000253677,311.06831583,1.11979804
276633768654012416,587731174915638351,0.105449996888638,311.533922,1.13510615
276915144636760064,587731174916161918,0.0775087997317314,312.72454823,1.05243658
276633769195077632,587731174915965473,0.168252006173134,312.1793911,1.18918118
276633769325101056,587731174916031114,0.0993089973926544,312.35200899,1.25060024
276633768503017472,587731174915572632,0.113991998136044,311.2932022,1.17918613
276915144603205632,587731174916227686,0.0597415007650852,312.80305569,1.24185145
276915144615788544,587731174916227599,0.0683726966381073,312.77444126,1.10946613
276633768674983936,587731174915637665,0.130132004618645,311.48406421,1.12035571
276352161372176384,587731174915309805,0.178626999258995,310.70056198,1.25422344
276915144611594240,587731174916227874,0.0519400015473366,312.86171745,1.0927463
276915144452210688,587731174916096768,0.109130002558231,312.51796637,1.14103465
276633769023111168,587731174915833921,0.0503423996269703,311.88037277,1.17692599
276633769228632064,587731174915965332,0.0497526004910469,312.28119981,1.14405754
276915144758394880,587731174916358388,0.0556957982480526,313.11572493,1.23521843
276915144427044864,587731174916096475,0.0280469004064798,312.5892714,1.14158314
276633769027305472,587731174915769077,0.0495796017348766,311.78616749,1.11280049
276915144619982848,587731174916292662,0.338165998458862,312.92072525,1.18345563
276915144653537280,587731174916293437,0.103929996490479,313.00671835,1.19591229
276633768989556736,587731174915769483,0.166304007172585,311.84534424,1.05436719
276915144775172096,587731174916358983,0.143949002027512,313.18789678,1.22105103
276915144422850560,587731174916162112,0.0408569984138012,312.62466183,1.07198636
276915144431239168,587731174916162364,0.108751997351646,312.69283054,1.05553481
276915144640954368,587731174916227224,0.0675406008958817,312.79996884,1.12575124
276915144670314496,587731174916293392,0.148252993822098,312.99390619,1.16172874
276915144951332864,587731174916490104,0.0507159009575844,313.48483178,1.06827669
276915145324625920,587731174916555108,0.157697007060051,313.5971571,1.14102246
276915145446260736,587731174916620592,0.157593995332718,313.72784554,1.13834432
276915145291071488,587731174916620944,0.156839996576309,313.71473615,1.08961782
277196615280754688,587731174916883132,0.134657993912697,314.3409879,1.10782367
276915145454649344,587731174916686720,0.203476995229721,313.90264224,1.22910679
276915145433677824,587731174916686771,0.136013001203537,313.9142715,1.25490676
276915145463037952,587731174916686816,0.138898000121117,313.93699806,1.24770318
276915145597255680,587731174916883065,0.163741007447243,314.31484543,1.21198478
277196615343669248,587731174916883188,0.136200994253159,314.36023699,1.19450425
276915145605644288,587731174916883268,0.159698992967606,314.38534185,1.12234298
276915145614032896,587731174916883353,0.189506992697716,314.35044416,1.16849009
276915145609838592,587731174916752054,0.136816993355751,313.99543095,1.20813661
277196615276560384,587731174916882714,0.133497998118401,314.33982671,1.1977396
277196615305920512,587731174916882987,0.0605528987944126,314.28492105,1.13476588
277196616018952192,587731174917145364,0.159856006503105,314.9855388,1.23779837
277196615293337600,587731174916948741,0.106011003255844,314.46873129,1.12856471
277196615284948992,587731174916948774,0.0484055988490582,314.48562704,1.07574839
277196615301726208,587731174916948906,0.165323004126549,314.5293733,1.24452388
277196615465304064,587731174916949222,0.0508278012275696,314.53465588,1.12458015
277196615490469888,587731174917014184,0.106413997709751,314.62462686,1.1276974
277196615612104704,587731174917144915,0.164472997188568,314.96748497,1.24999569
277196615620493312,587731174917145060,0.208480000495911,314.86765343,1.07700845
277196615679213568,587731174917145148,0.165105998516083,314.91137655,1.23213509
277196615641464832,587731174917145182,0.168562993407249,314.92793049,1.16951857
277196615666630656,587731174917145317,0.129730001091957,314.97245322,1.08392386
277196615960231936,587731174917211056,0.207993999123573,315.10588402,1.2220174
277196615951843328,587731174917211135,0.271385014057159,315.1313732,1.0992769
277196615977009152,587731174917275709,0.261415004730225,315.15433833,1.06987165
277196615943454720,587731174917276332,0.060113999992609,315.21333001,1.08178144
277196616157364224,587731174917407313,0.0483378991484642,315.49177401,1.12894718
277196616128004096,587731174917407509,0.0487335994839668,315.56477951,1.13365952
277196616123809792,587731174917472780,0.166718006134033,315.6082816,1.12863667
277478043075739648,587731174917669027,0.023326400667429,316.10883715,1.21479909
277478043021213696,587731174917734912,0.0636072009801865,316.24820391,1.23725752
277478043176402944,587731174917735118,0.0646777972579002,316.33081562,1.17199246
277478043713273856,587731174917997033,0.11880099773407,316.85337012,1.21597437
277478043205763072,587731174917800425,0.0761198997497559,316.37907146,1.15146628
277478043188985856,587731174917865912,0.0580415986478329,316.51934439,1.21610176
277478043411283968,587731174917866039,0.0855709984898567,316.57094103,1.11035719
277478043398701056,587731174917866118,0.118395000696182,316.60017119,1.12148149
277478043365146624,587731174917866170,0.117978997528553,316.61393627,1.08432233
277478043360952320,587731174917931346,0.115873001515865,316.65810356,1.12800933
277478043344175104,587731174917931352,0.0484058000147343,316.65901388,1.25448491
277478043348369408,587731174917931562,0.0484167002141476,316.75196512,1.20578794
277478043692302336,587731174917931606,0.0479791983962059,316.76645316,1.25712527
277478043696496640,587731174917996629,0.0943773984909058,316.81450219,1.17303016
277478043855880192,587731174918128042,0.11794800311327,317.11269669,1.14209425
277478044023652352,587731174918324641,0.161063000559807,317.55553444,1.18530674
277478043860074496,587731174918062571,0.0910603031516075,317.04616169,1.22885925
277478043851685888,587731174918062646,0.1171860024333,317.07578005,1.17891737
277478043876851712,587731174918128217,0.0671224966645241,317.21532022,1.0737288
277478043889434624,587731174918193658,0.177980005741119,317.30126233,1.11531096
277478043847491584,587731174918193726,0.139235004782677,317.34289147,1.05241089
277478044019458048,587731174918259196,0.152522996068001,317.43262466,1.04891757
277759569793384448,587731174918586977,0.0138606997206807,318.28222582,1.22979105
277759569445257216,587731174918455812,0.0864373967051506,317.90236835,1.05604517
277759569810161664,587731174918652500,0.135648995637894,318.41436546,1.11124187
277759570133123072,587731174918717858,0.0980323031544685,318.5176775,1.04930517
277759569789190144,587731174918651948,0.136480003595352,318.30697188,1.09895784
277759569457840128,587731174918455500,0.23182800412178,317.91862334,1.08692499
277759569441062912,587731174918455927,0.207434996962547,317.9633733,1.12763389
277759569671749632,587731174918455978,0.13612000644207,317.97941717,1.19028654
277759569663361024,587731174918520840,0.125150993466377,317.99726852,1.06589447
277759569654972416,587731174918521150,0.0981065034866333,318.0000769,1.09662593
277759569638195200,587731174918521214,0.158215999603271,318.03380484,1.24735164
277759569608835072,587731174918586723,0.0995879024267197,318.14987402,1.18765824
277759569625612288,587731174918586769,0.148442000150681,318.17920898,1.05548062
277759569462034432,587731174918389971,0.0902801007032394,317.74059485,1.16467026
277759570162483200,587731174918849075,0.0705820024013519,318.77674962,1.17010276
277759570166677504,587731174918849129,0.0703784003853798,318.80689639,1.13585483
277759570347032576,587731174918914540,0.20872500538826,318.92534118,1.23712388
277759570296700928,587731174918914659,0.0317448005080223,319.00208617,1.13939402
277759570317672448,587731174918979959,0.0693192034959793,319.04366183,1.21662138
277759570275729408,587731174918980033,0.031648300588131,319.09154367,1.08489727
277759570518999040,587731174918980260,0.165296003222466,319.17912694,1.1418423
277759570506416128,587731174919045471,0.135466992855072,319.21375143,1.12784337
277759570149900288,587731174918783278,0.0976942032575607,318.59779183,1.13403736
277759570447695872,587731174919111157,0.120893001556396,319.43056608,1.15353622
277759570305089536,587731174918914639,0.0490139983594418,318.99351744,1.1117682
277759570636439552,587731174919176669,0.134213000535965,319.55296348,1.09535848
277759570615468032,587731174919176712,0.135165005922318,319.57643681,1.14084923
278041388229066752,587731174919438851,0.228508993983269,320.12949443,1.16987405
278041388019351552,587731174919307654,0.13502599298954,319.79918851,1.14222255
278041388182929408,587731174919438856,0.139383003115654,320.13021795,1.20820184
278041388401033216,587731174919438885,0.0334318988025188,320.15161379,1.21233637
278041388031934464,587731174919307713,0.136602997779846,319.82086401,1.14274164
278041388417810432,587731174919438914,0.0360968001186848,320.16620245,1.11732747
278041388023545856,587731174919307726,0.134323999285698,319.82698284,1.18291532
278041388203900928,587731174919307774,0.135456994175911,319.85385854,1.19782351
278041388245843968,587731174919307794,0.135997995734215,319.86105318,1.24121206
278041388346507264,587731174919438963,0.0353801995515823,320.18879065,1.16300025
278041388359090176,587731174919438993,0.138478994369507,320.21690237,1.16693615
278041388027740160,587731174919242218,0.135112002491951,319.68710413,1.08669963
278041388015157248,587731174919242235,0.251473009586334,319.6896098,1.17618061
278041388044517376,587731174919242324,0.133421003818512,319.73465534,1.1077741
278041388187123712,587731174919307505,0.0681741014122963,319.88876013,1.14334559
278041388220678144,587731174919438555,0.0343899987637997,320.14737243,1.08677365
278041388195512320,587731174919373180,0.132755994796753,319.94854061,1.12343803
278041388199706624,587731174919373268,0.134380996227264,319.99410785,1.25393004
278041388191318016,587731174919373202,0.136511996388435,319.95703741,1.18623724
278041388396838912,587731174919504300,0.035045899450779,320.29042715,1.11207108
278041388380061696,587731174919504393,0.0625085979700089,320.33431099,1.21953763
278041388212289536,587731174919373325,0.133000999689102,320.02751708,1.24973524
276352160231325696,587731175183090253,0.0487853996455669,309.2608137,1.06977646
276352160214548480,587731175183090911,0.0777112022042274,309.23996484,1.18868492
278041387398594560,587731185112908235,0.0899801030755043,320.54798627,-0.99278178
278041388363284480,587731174919504210,0.136030003428459,320.23686724,1.19004863
278322849633009664,587731185113629224,0.101841002702713,322.24288122,-0.94789651
278322848928366592,587731185113825512,0.0303761996328831,322.68426941,-0.98931038
278322849008058368,587731185113825806,0.049600999802351,322.70940763,-0.92748004
278041386895278080,587731185113104926,0.0934605002403259,321.05672945,-0.84644488
278322849947582464,587731185113235961,0.128117993474007,321.33442113,-0.84452366
278041386668785664,587731185113236127,0.0654197037220001,321.34491313,-0.959056
278322849968553984,587731185113367093,0.0516875982284546,321.68002418,-0.93161005
278322849939193856,587731185113432310,0.0611271001398563,321.8040351,-0.85931402
278322849821753344,587731185113497982,0.178554996848106,321.86334301,-1.04522041
278322849842724864,587731185113497991,0.0511301010847092,321.87167621,-0.94491917
278322849784004608,587731185113563559,0.0507353991270065,322.02014085,-1.02657414
278322849456848896,587731185113760056,0.120144002139568,322.4390689,-0.92738892
278322849125498880,587731185113760210,0.0508980005979538,322.52308115,-0.95583722
278322849138081792,587731185113760230,0.0873264968395233,322.54209537,-1.03759981
278322849624621056,587731185113629167,0.178007006645203,322.20444647,-1.01792504
278322848982892544,587731185113825470,0.31343200802803,322.6614757,-1.00986335
278322849452654592,587731185113760109,0.0653244033455849,322.46462258,-0.8802495
278322849431683072,587731185113694741,0.136979997158051,322.41089129,-1.01301144
278604101506301952,587731185113891461,0.103417001664639,322.82414723,-0.87268674
278322849645592576,587731185113694643,0.137084007263184,322.35198246,-0.99200519
278322849469431808,587731185113694428,0.135907992720604,322.39747182,-0.96057188
278322848936755200,587731185113891247,0.0914726033806801,322.81543254,-0.93193039
278604101216894976,587731185114219150,0.122277997434139,323.6158643,-0.88495824
278604101548244992,587731185113956643,0.0496901012957096,322.90155193,-0.98867223
278604101518884864,587731185113956705,0.0516149997711182,322.9494624,-1.03914956
278322848836091904,587731185114022417,0.130651995539665,323.13312121,-0.94703927
278604101510496256,587731185114022444,0.131191998720169,323.15270026,-0.96233351
278604101325946880,587731185114087993,0.194426998496056,323.32430497,-1.02071802
278322848781565952,587731185114088161,0.130373001098633,323.24256092,-1.03575927
278604101334335488,587731185114088316,0.133365005254745,323.2672627,-0.95583479
278604101321752576,587731185114088633,0.0512022003531456,323.30580852,-0.94619369
278604100856184832,587731185114350103,0.243085995316505,323.90784862,-0.98858935
278604101183340544,587731185114349948,0.119298003613949,323.80283646,-0.8489051
278604100881350656,587731185114350003,0.193725004792213,323.83231135,-0.89829943
278885563606499328,587731185114677696,0.0826632976531982,324.65302636,-0.94687822
278604100562583552,587731185114677697,0.0838934034109116,324.65330148,-0.94347967
278604100336091136,587731185114742950,0.117775999009609,324.73746272,-0.86358376
278604100730355712,587731185114612034,0.145088002085686,324.46171048,-0.85366864
278885563581333504,587731185114677614,0.119291998445988,324.60540189,-0.90876174
278604101162369024,587731185114284475,0.120209001004696,323.69466636,-0.87904247
278604100499668992,587731185114612105,0.0923795998096466,324.52042366,-1.01926943
278885563640053760,587731185114677529,0.135891005396843,324.67760494,-0.94148022
278322848957726720,587731185113956636,0.0494261011481285,322.89832456,-0.99706158
278604100491280384,587731185114677733,0.0829491019248962,324.67976477,-0.87118811
278604100508057600,587731185114677787,0.0516270995140076,324.57073315,-0.91292722
278604100684218368,587731185114415710,0.15761199593544,324.06322024,-0.99937748
278604100843601920,587731185114350061,0.22733199596405,323.87560644,-0.91263451
278604100822630400,587731185114350067,0.167044997215271,323.87849928,-0.97963938
278885563417755648,587731185114874219,0.177588999271393,325.03873048,-1.00287693
278885562922827776,587731185115070716,0.106779001653194,325.45376688,-1.03826912
278885563266760704,587731185115070886,0.15837399661541,325.43190835,-1.03645655
278885563287732224,587731185115070899,0.157995000481606,325.4480176,-0.94376973
278885563614887936,587731185114743122,0.135371997952461,324.68657646,-0.95515259
278885563602305024,587731185114808629,0.157662004232407,324.84799047,-0.97941301
278885562931216384,587731185115136335,0.065686397254467,325.60498078,-0.86321356
278885563317092352,587731185115005288,0.0961577966809273,325.36407191,-0.90163052
278604100331896832,587731185114808642,0.156899005174637,324.85414976,-0.9798526
278885563245789184,587731185115005348,0.0678725019097328,325.42643304,-0.96037824
278885563627470848,587731185114808715,0.192117005586624,324.89082356,-0.96023584
278604100361256960,587731185114874052,0.238983005285263,325.10362937,-0.92726025
278885563426144256,587731185114874206,0.192541003227234,325.03206722,-0.96485713
278885563296120832,587731185115005491,0.0650162026286125,325.40345472,-0.84311808
278885563279343616,587731185115070712,0.10649199783802,325.45322187,-0.9697296
278885563480670208,587731185114939695,0.137041002511978,325.13579363,-0.96367217
278604100369645568,587731185114874241,0.137256994843483,325.0515534,-0.85644572
278885563484864512,587731185114939561,0.137205004692078,325.22137847,-0.96646553
278885562960576512,587731185115070788,0.160214006900787,325.51204808,-1.04212988
278885563304509440,587731185114939608,0.0962349995970726,325.26098943,-0.90077768
278885563644248064,587731185114743146,0.0606806017458439,324.70485917,-0.95152142
278885563610693632,587731185114743162,0.135327994823456,324.73614922,-0.99214305
278885562989936640,587731185115136376,0.0960580036044121,325.64809443,-0.91265615
278885562935410688,587731185115201801,0.0501329004764557,325.74756551,-0.94174817
278885562964770816,587731185115201880,0.116724997758865,325.82159795,-0.90345047
278885562784415744,587731185115201940,0.138707995414734,325.87691356,-0.86862651
278885562910244864,587731185115201992,0.114546000957489,325.79147114,-0.88613087
278885562776027136,587731185115267284,0.106118999421597,325.8946915,-0.91425231
278885562746667008,587731185115267377,0.0504064001142979,325.96936627,-0.9827731
278885562641809408,587731185115464069,0.0729003995656967,326.4444814,-0.86554775
278885562448871424,587731185115595179,0.105878002941608,326.63681668,-0.89500153
278885562742472704,587731185115332930,0.0553505010902882,326.03889472,-0.94817389
278885562805387264,587731185115332938,0.0697657987475395,326.04045753,-0.87916886
278885562813775872,587731185115332953,0.118496000766754,326.05576692,-0.94901893
278885562595672064,587731185115333093,0.114068001508713,326.17579006,-0.93861753
278885562616643584,587731185115398409,0.127505004405975,326.22374031,-0.8458643
278885562633420800,587731185115398471,0.120430998504162,326.27312648,-0.94567247
278885562574700544,587731185115464001,0.162435993552208,326.36773085,-0.92488781
278885562637615104,587731185115464018,0.114307001233101,326.39429693,-0.87078127
104650890912202752,587731185115726188,0.0522608011960983,327.00213839,-0.97735945
104650890857676800,587731185115726212,0.0920082032680511,327.02045525,-1.00420271
104650890757013504,587731185115857190,0.0603335984051228,327.32832929,-1.00716225
278885562453065728,587731185115529354,0.0754199028015137,326.53822767,-0.86294288
278885562444677120,587731185115529520,0.157739996910095,326.49491638,-0.97870269
104650890916397056,587731185115791781,0.131632000207901,327.21414805,-0.94564715
278885562440482816,587731185115529549,0.0277639999985695,326.52974316,-1.03467404
104650890736041984,587731185115857080,0.06300950050354,327.24240793,-0.92828553
104650890727653376,587731185115857165,0.112222000956535,327.30069362,-0.91511967
278885562578894848,587731185115464027,0.198045000433922,326.39468906,-1.00873144
278885562817970176,587731185115333152,0.127440005540848,326.1041051,-0.89235604
104650890861871104,587731185115726181,0.131452992558479,326.99390222,-0.87305891
278885562427899904,587731185115529552,0.0521876998245716,326.53141387,-0.91428282
104650890580852736,587731185115987986,0.151162996888161,327.5350225,-0.84047239
104650890543104000,587731185115988198,0.0712765976786613,327.58246642,-1.03149472
104650890559881216,587731185115988205,0.112401999533176,327.5895847,-0.84721806
104650890568269824,587731185115988224,0.11073400080204,327.60293127,-0.87854961
104650890538909696,587731185115988227,0.112221002578735,327.6033203,-0.89734865
104650890526326784,587731185115988231,0.0711440965533257,327.6118466,-1.02236954
104650890555686912,587731185115988249,0.0845564007759094,327.63248223,-1.02069561
104650890572464128,587731185115988270,0.202433004975319,327.65712036,-1.04227644
104650890194976768,587731185116053719,0.0274954997003078,327.8253516,-0.95703033
104650890241114112,587731185116053775,0.0272362995892763,327.71222612,-0.84794813
104650890190782464,587731185116053912,0.0162566006183624,327.7987,-0.94364589
104650890253697024,587731185116119097,0.199731007218361,327.84503205,-1.04230548
104650890232725504,587731185116119388,0.157857999205589,327.95008818,-0.90903217
104650890249502720,587731185116184845,0.148305997252464,328.10933552,-0.93476766
104650890031398912,587731185116315869,0.188869997859001,328.35176858,-1.02056925
104650890576658432,587731185115988042,0.0712184980511665,327.60874794,-0.84961194
104650889909764096,587731185116315784,0.0954053029417992,328.38526691,-0.92491413
104932773919195136,587731185116512528,0.172168001532555,328.82586709,-0.90828203
104650889725214720,587731185116512533,0.107735000550747,328.83909984,-1.04684458
104650890027204608,587731185116250377,0.149046003818512,328.14595045,-0.90352415
104650890085924864,587731185116250541,0.119029998779297,328.26786606,-1.0158217
104650890064953344,587731185116250551,0.140003994107246,328.27343559,-0.8544459
104650890073341952,587731185116250592,0.0163694005459547,328.16823697,-0.88988595
104650889729409024,587731185116446961,0.069498598575592,328.61895037,-0.96672912
104932773843697664,587731185116446982,0.0666636005043983,328.63769635,-0.87003343
104650889683271680,587731185116643710,0.107656002044678,329.02394885,-0.9839009
104932773881446400,587731185116709113,0.21654300391674,329.20575875,-0.83934286
104932773734645760,587731185116774473,0.193917006254196,329.38731206,-0.92887502
104932773713674240,587731185116774646,0.106896996498108,329.36737122,-0.9039569
104932773675925504,587731185116774656,0.106600999832153,329.36902776,-0.94842932
104932773726257152,587731185116774680,0.10785099864006,329.38022287,-0.96600723
104650889842655232,587731185116381379,0.15370100736618,328.42486443,-1.02389844
104932773692702720,587731185116774697,0.218566000461578,329.39769915,-0.83925396
104650889888792576,587731185116381410,0.13468199968338,328.45057991,-0.94379231
104650889913958400,587731185116381416,0.0164620000869036,328.46118308,-0.88242799
104650889918152704,587731185116381539,0.171648994088173,328.52038568,-0.90759709
104932773898223616,587731185116446910,0.0303998999297619,328.58942448,-0.87678678
104932773751422976,587731185116774743,0.145005002617836,329.44759869,-1.01433066
104932773201969152,587731185116971348,0.129139006137848,329.86282491,-0.97587736
104932773516541952,587731185116840155,0.223220005631447,329.52401939,-1.04807965
104932773566873600,587731185116905761,0.0644209980964661,329.68068781,-0.97154662
104932773013225472,587731185117036904,0.219969004392624,330.0617066,-0.84405707
104932773554290688,587731185116905782,0.108755998313427,329.70374252,-1.01841388
104932773235523584,587731185116905815,0.108032003045082,329.75612792,-0.85388123
104932773193580544,587731185116905940,0.107026003301144,329.76314528,-1.00565412
104932773210357760,587731185116971309,0.125191003084183,329.81590801,-0.93955244
104932773050974208,587731185117036812,0.132094994187355,329.98986111,-1.017083
104932772690264064,587731185117364501,0.129742994904518,330.75530799,-0.969742
104932772669292544,587731185117298979,0.0465097986161709,330.62944536,-1.02534666
105212595337691136,587731185117364545,0.216236993670464,330.80903692,-0.97865141
104932772748984320,587731185117364547,0.144369006156921,330.80964597,-0.83977935
105212595295748096,587731185117429830,0.0989029034972191,330.84205731,-0.92387973
104932773071945728,587731185117102470,0.199368000030518,330.21923455,-1.01310299
104932773017419776,587731185117167725,0.104391001164913,330.29814125,-0.9736112
104932773084528640,587731185117167892,0.110317997634411,330.30972175,-1.00786393
105212595325108224,587731185117430065,0.163182005286217,330.95743847,-1.02641515
104932772849647616,587731185117167943,0.0846927985548973,330.36216393,-0.9220954
104932772887396352,587731185117233419,0.110109999775887,330.399677,-0.84311974
104932772879007744,587731185117233478,0.127497002482414,330.45571425,-0.93470232
104932772891590656,587731185117233530,0.0547050014138222,330.50270951,-0.97439933
104932772853841920,587731185117298841,0.177358001470566,330.52028046,-1.01705626
104932772904173568,587731185117298851,0.100354999303818,330.52343907,-0.91902128
104932772728012800,587731185117364449,0.0999294966459274,330.67466305,-1.03529565
105212594976980992,587731185117757766,0.22673399746418,331.58389575,-0.87139218
105212594943426560,587731185117757646,0.0904088988900185,331.59757338,-0.98863112
105212594616270848,587731185117823172,0.0962736010551453,331.74478074,-1.02171107
105212594612076544,587731185117823177,0.0953664034605026,331.74888412,-0.84903225
105212594645630976,587731185117823197,0.125369995832443,331.76680752,-0.96224082
105212594456887296,587731185117888829,0.14156199991703,331.9397426,-0.86825649
105212595111198720,587731185117495575,0.0633950978517532,331.11592167,-0.94807352
105212594482053120,587731185117954089,0.0379819013178349,332.0254644,-0.90695284
105212595308331008,587731185117495968,0.0159533005207777,331.03663817,-0.92553631
105212594498830336,587731185117954529,0.0937469005584717,332.1289074,-0.94519601
105212594494636032,587731185117954540,0.197467997670174,332.14492533,-0.84283088
105212595102810112,587731185117626699,0.0960785001516342,331.30915138,-1.04056054
105212594939232256,587731185117627058,0.0537655018270016,331.38719678,-1.02620217
105212594121342976,587731185118216319,0.0895294025540352,332.63151041,-0.84169271
105212594104565760,587731185118281941,0.0338496007025242,332.80404439,-1.02702154
105494083186720768,587731185118282037,0.0811968967318535,332.91103156,-0.92377778
105212594091982848,587731185118216385,0.0946761965751648,332.69843553,-0.90190492
105212594150703104,587731185118216445,0.0947232022881508,332.75038644,-0.93503054
105212594427527168,587731185118019742,0.131014004349709,332.18419167,-1.03699454
105212594322669568,587731185118150885,0.126118004322052,332.56240458,-0.84267697
