# VIPERS Database
# File    : w4_spec_radec.txt.gz
# Date    : 2013-02-28 10:42
# Table   : W4_PHOT correlated with W4_SPECTRO_V3_0
# Columns : 3
# Rows    : 24858
# SQL     : SELECT W4_PHOT.alpha, W4_PHOT.delta, W4_SPECTRO_V3_0.zspec 
#           FROM W4_PHOT INNER JOIN W4_SPECTRO_V3_0 USING (num) WHERE (
#           W4_SPECTRO_V3_0.zflg >= 2)
# W4_PHOT.alpha	W4_PHOT.delta	W4_SPECTRO_V3_0.zspec
# DOUBLE	DOUBLE	FLOAT
# deg	deg	
331.787330	1.717669	0.0000
331.788970	1.717603	0.5780
331.790049	1.655239	0.4741
331.791362	1.644730	0.7755
331.792565	1.649037	0.6504
331.794238	1.663857	0.9004
331.795907	1.745785	0.6486
331.801736	1.738335	0.5383
331.690322	1.496050	1.1283
331.689766	1.587590	1.0351
331.691491	1.530104	0.5590
331.693003	1.508348	0.4677
331.696046	1.478022	0.9212
331.694589	1.588803	0.0000
331.696966	1.557309	0.6022
331.700839	1.481184	0.7135
331.701225	1.586012	0.6597
331.703368	1.524187	1.0388
331.705106	1.480178	0.7567
331.706973	1.482779	0.7118
331.706768	1.570164	0.5502
331.709144	1.479853	0.9456
331.709203	1.572750	0.7488
331.711949	1.547153	0.8024
331.714627	1.469613	0.7138
331.714354	1.583568	0.6740
331.716243	1.482160	0.7163
331.715900	1.571348	0.5054
331.717299	1.517747	0.7500
331.719802	1.472573	0.7330
331.718566	1.554118	0.7996
331.720824	1.513915	0.0000
331.722424	1.507897	0.6475
331.723597	1.552034	1.1647
331.725079	1.506367	1.2543
331.726968	1.471993	0.7197
331.727495	1.554445	0.4165
331.729684	1.513177	0.8952
331.731125	1.477629	0.7191
331.730940	1.585083	0.7945
331.732950	1.472645	0.9630
331.734146	1.543036	0.8854
331.735775	1.584929	0.7973
331.738053	1.483843	1.3288
331.740047	1.486333	1.1923
331.739883	1.571433	0.5590
331.744087	1.591659	0.4525
331.745733	1.478022	0.8961
331.747844	1.473098	0.5690
331.747576	1.563293	1.3207
331.750087	1.498995	0.5500
331.751780	1.482791	0.6014
331.751457	1.565908	0.6288
331.753036	1.520975	1.1580
331.754301	1.501558	0.0000
331.756260	1.504807	0.5494
331.757602	1.488142	0.8682
331.759192	1.471862	0.9470
331.758816	1.579438	0.8122
331.761647	1.497487	0.5503
331.759498	1.587015	0.4287
331.760506	1.587040	0.8119
331.764092	1.535322	0.6500
331.767487	1.577012	1.1569
331.769032	1.544183	0.6534
331.771633	1.486965	1.0209
331.771112	1.568185	0.7998
331.776303	1.588193	0.9064
331.779679	1.481921	0.4897
331.778677	1.574574	1.1598
331.780699	1.555568	0.7396
331.783776	1.496127	0.9428
331.782932	1.583760	0.7498
331.785215	1.483657	0.9147
331.786983	1.541870	1.1523
331.788715	1.489283	0.6036
331.789754	1.527684	0.8328
331.791416	1.466854	0.6797
331.791382	1.584239	0.6760
331.793710	1.478504	0.6808
331.796687	1.475139	0.9389
331.796070	1.475171	1.3137
331.795501	1.560017	0.6052
331.799070	1.492857	0.8348
331.798505	1.590239	0.6726
331.800850	1.559123	1.0764
331.802909	1.518135	0.6032
331.838723	1.517574	0.9039
331.844485	1.492184	0.5480
331.847639	1.477454	0.5176
331.848383	1.571374	0.6256
331.848911	1.571322	0.7060
331.850490	1.578869	0.7050
331.852480	1.573540	0.9059
331.854036	1.495647	0.8748
331.855973	1.578451	0.3008
331.857963	1.497248	0.6720
331.857596	1.584692	0.9394
331.863464	1.465895	0.6000
331.863695	1.566112	1.0249
331.865184	1.557756	0.0000
331.866433	1.590682	0.9769
331.869414	1.469649	0.7464
331.871524	1.503697	0.5472
331.872875	1.533224	0.4442
331.876350	1.488228	0.9754
331.877635	1.472128	0.9304
331.879445	1.589312	0.5697
331.881763	1.551281	0.5751
331.884586	1.479462	0.9262
331.884857	1.566796	0.7468
331.887628	1.527894	0.6007
331.889902	1.581617	0.7485
331.891718	1.585619	1.1509
331.893089	1.481388	0.6490
331.893479	1.572101	0.8006
331.895756	1.480385	0.6728
331.895632	1.581749	0.7510
331.897109	1.473110	0.9011
331.899605	1.540107	0.6244
331.901734	1.511225	0.9244
331.903274	1.577451	0.7122
331.905251	1.510809	0.5487
331.908057	1.510787	0.5495
331.915540	1.523268	0.9431
331.916530	1.482366	0.5603
331.917427	1.567370	0.8858
331.918593	1.548878	1.2248
331.920106	1.482205	0.9057
331.924207	1.547504	0.6225
331.927348	1.540423	0.7023
331.929146	1.586053	0.5734
331.930500	1.475057	0.4365
331.932485	1.532696	0.6520
331.933631	1.481910	0.8608
331.935179	1.514714	0.5503
331.937490	1.527173	0.7002
331.938874	1.559646	0.6084
331.940229	1.494651	0.7942
331.942427	1.585887	0.0000
331.944083	1.545150	0.6533
334.775363	1.475746	0.0000
334.776588	1.569494	0.7022
334.777826	1.586499	0.9454
334.779396	1.486143	0.6003
334.780999	1.470771	0.9642
334.781981	1.544883	0.6410
334.784305	1.553536	0.8963
334.785794	1.518529	0.6661
334.786956	1.589537	0.0000
334.790340	1.557529	0.6641
334.791681	1.583467	0.4703
334.795481	1.519290	1.0047
334.797939	1.551816	0.9144
334.799475	1.480130	0.6134
334.801337	1.553225	0.6434
334.802730	1.495416	0.8194
334.802469	1.583830	0.6865
334.804123	1.472800	0.7191
334.805526	1.473314	0.6133
334.806723	1.506897	0.8950
334.808005	1.508967	0.5135
334.809764	1.467705	0.6121
334.810946	1.482232	0.6144
334.810671	1.568729	0.2860
334.812504	1.495012	0.5240
334.814377	1.467966	0.4800
334.813893	1.585394	0.8012
334.815547	1.529320	0.6666
334.817546	1.486899	1.1528
334.817055	1.568809	0.6642
334.818757	1.548995	0.6145
334.819911	1.554100	0.6868
334.824340	1.510915	0.5159
334.827152	1.566397	0.6873
334.828681	1.476189	0.6100
334.829921	1.509790	0.4777
334.832922	1.563939	0.6434
334.835322	1.480170	0.8929
334.835083	1.573294	0.6860
334.836480	1.528954	0.1266
334.846229	1.552052	0.8000
334.848015	1.465413	0.7705
334.848390	1.585667	0.5586
334.850556	1.526718	0.9935
334.852103	1.482885	0.7741
334.853321	1.581220	0.7015
334.854982	1.557367	0.5945
334.856361	1.547660	0.5203
334.859652	1.484506	0.4787
334.860271	1.589336	0.9086
334.862114	1.587038	0.6641
334.863703	1.553922	0.9538
334.865264	1.512593	2.2459
334.867421	1.530710	0.8910
334.869215	1.576093	0.5625
334.870931	1.480335	0.0000
334.870486	1.580261	1.0107
334.871861	1.566515	0.6029
334.874045	1.579275	0.5946
334.876079	1.494926	0.8871
334.875374	1.593975	0.6652
334.877562	1.497169	0.5230
334.878730	1.541354	0.6872
334.879828	1.579178	0.8954
334.881131	1.547640	0.7564
334.882025	1.494748	0.2604
334.883984	1.495025	0.8272
334.882840	1.576818	0.4825
334.885282	1.491596	0.8262
334.886723	1.483865	0.8273
334.887444	1.587703	2.1360
334.889452	1.493591	0.8825
334.924704	1.569571	0.4759
334.925971	1.566381	0.4739
334.927910	1.557705	0.7680
334.932784	1.480368	0.6212
334.934074	1.486149	0.0000
334.934373	1.577448	0.6083
334.936490	1.470952	0.4541
334.939344	1.507507	0.3948
334.941970	1.552041	0.3528
334.942699	1.552194	0.6418
334.944013	1.552767	0.8338
334.945167	1.536837	0.4649
334.946621	1.523466	0.6854
334.949158	1.478811	0.7544
334.948420	1.566407	0.6841
334.951224	1.480049	0.4763
334.951856	1.576209	0.5235
334.954162	1.490617	0.8630
334.953943	1.571155	0.6845
334.956233	1.533551	0.5016
334.957371	1.469934	0.5047
334.958844	1.579008	0.4817
334.960130	1.468369	0.5120
334.960794	1.558181	0.8259
334.963756	1.477929	0.4637
334.965121	1.483412	0.8783
334.966373	1.572790	0.8959
334.967680	1.553822	0.6851
334.968936	1.546046	0.8805
334.972463	1.495812	0.5123
334.975083	1.596808	0.8203
334.977313	1.565352	1.4897
334.978685	1.546961	0.9241
334.980040	1.537959	0.8811
334.982354	1.519777	0.5598
334.984585	1.556188	0.5114
334.985687	1.499224	0.5125
334.987786	1.508098	0.6674
334.989040	1.532952	0.5236
334.990196	1.505516	0.7531
334.990408	1.589776	0.4816
334.991998	1.520040	0.8351
334.993975	1.584142	0.5089
334.997260	1.588786	0.4844
334.998688	1.561839	0.5123
334.999720	1.477493	0.8150
335.002141	1.486333	0.7012
335.002119	1.578569	0.6385
335.003922	1.576016	0.4664
335.005719	1.468726	0.8267
335.006290	1.567418	0.5125
335.007601	1.588804	0.7372
335.009346	1.481201	0.9650
335.009271	1.593750	0.4844
335.011454	1.587159	0.7377
335.012737	1.598014	0.2467
335.016255	1.549632	0.6844
335.017622	1.591592	0.8854
335.018991	1.508444	0.8818
335.020330	1.497758	0.7246
335.020515	1.586686	0.6403
335.022463	1.481413	0.8942
335.021938	1.571255	0.5634
335.024465	1.536717	0.4846
335.025658	1.535109	0.4853
335.029848	1.554376	0.7737
335.031476	1.479390	0.4649
335.032137	1.592848	0.7620
335.032951	1.490060	0.8258
335.034112	1.476771	0.8239
335.034908	1.558310	0.6841
335.036604	1.519370	0.6844
335.039312	1.550929	0.6846
334.827618	1.263521	0.5128
334.829130	1.207898	0.6504
334.831370	1.204262	0.8601
334.830388	1.242983	0.5163
334.833022	1.169717	0.6666
334.834093	1.217028	0.6674
334.837672	1.179310	0.0000
334.837144	1.222257	0.7560
334.838115	1.277609	0.4630
334.839635	1.191653	0.7576
334.844598	1.205589	0.8220
334.843821	1.253139	0.4626
334.846182	1.175192	0.9945
334.847378	1.233839	0.8820
334.849125	1.185380	0.8034
334.848487	1.281669	0.6375
334.850562	1.274580	0.9494
334.853727	1.168152	0.9966
334.853815	1.240047	0.6579
334.852112	1.281109	0.6617
334.856104	1.227223	0.4622
334.857620	1.209243	0.5129
334.857603	1.269137	0.5227
334.859605	1.207816	0.5246
334.858806	1.255669	0.0000
334.861642	1.192509	0.4613
334.861619	1.265533	1.1731
334.863409	1.260489	0.9949
334.866960	1.174195	0.6486
334.864700	1.237570	0.9922
334.865904	1.276425	0.6123
334.868446	1.214025	0.6304
334.869907	1.206413	0.5231
334.869939	1.244621	1.1582
334.872088	1.204395	0.5225
334.874599	1.217243	0.6480
334.880004	1.277629	0.6122
334.883003	1.170930	0.8091
334.882724	1.210912	0.6097
334.884398	1.278506	0.6135
334.886443	1.243948	0.5864
334.889330	1.177680	0.7179
334.890808	1.183937	0.7223
334.891113	1.248465	0.6121
334.893191	1.270349	0.4586
334.900122	1.170230	0.6615
334.901656	1.169665	0.7116
334.903200	1.233823	0.7554
334.904901	1.170315	0.7078
334.904541	1.250827	0.5878
334.907717	1.192247	0.7892
334.906394	1.256289	0.6918
334.909566	1.224940	1.4309
334.911984	1.170098	0.7197
334.914092	1.178701	0.8278
334.914256	1.232109	0.4622
334.915892	1.189044	0.7895
334.915567	1.256231	0.6920
334.918225	1.170168	0.8612
334.918058	1.285183	0.5249
334.919546	1.204871	0.6942
334.921012	1.192952	0.5244
334.924483	1.186844	1.5509
334.924166	1.187119	1.1179
334.922996	1.225181	1.8682
334.925580	1.192559	0.5257
334.927838	1.191217	0.5153
334.929381	1.168116	0.5118
334.929146	1.204994	0.5150
334.931165	1.266393	0.6548
334.933181	1.214013	0.6584
334.935651	1.196428	0.4782
334.937106	1.174090	0.6596
334.937045	1.271500	0.6525
330.296408	1.664657	0.8187
330.298037	1.683558	0.6607
330.299233	1.685904	0.6601
330.300531	1.685861	0.6597
330.301799	1.684116	1.1750
330.303438	1.691126	0.6371
330.304868	1.685373	0.6597
330.306520	1.647291	0.7416
330.310768	1.651733	0.6369
330.310916	1.721724	0.6114
330.312522	1.651350	0.7557
330.312205	1.713386	0.5995
330.316294	1.716588	0.9057
330.317955	1.673517	0.5827
330.318366	1.750380	0.8586
330.319770	1.684277	0.6982
330.320193	1.734977	1.9822
330.321694	1.735701	0.8691
330.323323	1.707917	0.8200
330.324667	1.692047	0.0000
330.326811	1.642585	0.7139
330.326635	1.703546	0.4895
330.326436	1.748767	0.6702
330.328210	1.647175	0.8597
330.328610	1.647360	0.8669
330.328680	1.720969	0.7672
330.328835	1.762559	0.6619
330.330495	1.650735	0.8675
330.333041	1.662633	0.8674
330.332308	1.708960	0.7651
330.332527	1.746661	0.8195
330.334792	1.651056	0.8628
330.334402	1.725048	0.6110
330.338431	1.673749	0.6083
330.339363	1.673818	0.8666
330.339116	1.715404	0.4334
330.341017	1.650136	0.7138
330.342848	1.654735	0.7191
330.344135	1.662957	0.6596
330.344813	1.710537	0.6587
330.345246	1.759332	0.4349
330.346779	1.642914	0.7195
330.346554	1.751278	1.0186
330.350695	1.695636	0.7068
330.354507	1.670174	0.6084
330.356264	1.720704	0.6123
330.356491	1.764269	0.7216
330.358104	1.666853	0.7119
330.358004	1.721123	0.7559
330.359420	1.651302	0.7105
330.360443	1.755496	0.6409
330.362210	1.669615	0.6604
330.363694	1.683035	0.7190
330.364823	1.723170	0.6133
330.366277	1.668253	0.7384
330.368506	1.662493	0.7237
330.368778	1.752008	0.6651
330.370631	1.708289	0.7217
330.370311	1.756638	0.8226
330.373133	1.652015	0.6078
330.373372	1.690985	0.6342
330.372080	1.736638	0.6978
330.375201	1.697408	0.4873
330.376112	1.697245	0.6030
330.376041	1.755279	0.7122
330.377829	1.691586	0.7374
330.379662	1.704821	0.6706
330.381222	1.695020	0.7345
330.380884	1.744085	0.7372
330.383129	1.672922	1.3157
330.384660	1.701525	0.6685
330.386629	1.707525	0.7082
330.388475	1.702640	0.8000
330.389660	1.727299	0.7654
330.391405	1.642629	0.8650
330.392661	1.720852	0.8665
330.395845	1.702165	0.7580
330.394854	1.757186	0.7596
330.399816	1.668402	0.8772
330.399127	1.732928	0.8212
330.403106	1.688583	0.8776
330.402039	1.728265	0.5500
330.404773	1.670076	0.6588
330.410121	1.709118	0.4882
330.148034	1.653391	0.2404
330.150348	1.654351	0.8614
330.153056	1.735297	0.0000
330.158301	1.644831	1.0106
330.160911	1.647210	0.0000
330.161679	1.720684	0.8200
330.164777	1.661141	0.9124
330.163472	1.709278	0.7744
330.166150	1.665017	0.8546
330.166346	1.734500	0.5771
330.169646	1.689752	0.8305
330.169780	1.753657	1.0762
330.173103	1.653795	0.0000
330.171514	1.700146	0.0000
330.172050	1.700057	1.3409
330.173067	1.743594	0.8202
330.175155	1.658372	0.6192
330.174774	1.712919	0.7698
330.176816	1.703015	0.6588
330.178296	1.721265	0.5797
330.180451	1.678784	0.6139
330.182413	1.758911	0.9537
330.184352	1.674020	0.5800
330.184536	1.730793	0.5771
330.185522	1.644651	0.5024
330.186239	1.718689	0.6208
330.190005	1.676462	0.4508
330.188529	1.720226	0.6579
330.190878	1.757331	0.6562
330.192040	1.693336	0.5614
330.194907	1.718346	0.5818
330.196518	1.700110	0.6447
330.196669	1.757198	0.8018
330.198646	1.640846	0.6644
330.198382	1.707478	0.4655
330.199147	1.756678	0.8562
330.200489	1.652470	0.6380
330.200265	1.746887	1.1276
330.202060	1.691316	0.8673
330.202917	1.735771	0.6559
330.203816	1.643037	0.6006
330.204932	1.684377	0.6654
330.206540	1.683793	0.7367
330.206477	1.736437	0.6544
330.207781	1.642023	0.9110
330.208439	1.711066	0.4274
330.208723	1.759688	0.7082
330.209622	1.662262	0.5788
330.211501	1.715555	0.6571
330.213657	1.644805	0.6334
330.214665	1.687172	0.8200
330.214799	1.764536	0.5778
330.217089	1.651002	0.6292
330.216732	1.689472	0.6789
330.216813	1.731310	0.8179
330.218674	1.761928	0.5795
330.219410	1.642259	0.9096
330.219954	1.739045	0.6684
330.222986	1.653107	0.5980
330.222160	1.695425	0.6032
330.223321	1.754249	0.7700
330.225188	1.729164	0.6647
330.226946	1.667272	0.6594
330.227046	1.741036	0.6651
330.228629	1.687048	0.6310
330.230791	1.728867	0.6661
330.233033	1.720085	0.6645
330.232955	1.759765	0.7090
330.234594	1.748604	0.6457
330.235820	1.734002	0.6565
330.239758	1.759867	0.6161
330.241442	1.675286	1.1910
330.241990	1.751135	0.4672
330.243072	1.720886	0.6170
330.244099	1.760827	0.7751
330.245395	1.659369	0.4812
330.245359	1.712020	0.5975
330.245606	1.759871	1.0754
330.247368	1.715613	0.6147
330.248158	1.759419	0.4658
330.249409	1.716021	0.6154
330.251626	1.760553	0.6135
330.253766	1.697015	0.7099
330.254585	1.754810	0.7758
330.255951	1.713328	0.8179
330.257172	1.642596	0.5963
330.258713	1.747557	0.6158
330.259923	1.654717	0.5957
333.026358	2.312520	0.7465
333.026392	2.355794	0.5656
333.027695	2.261616	0.6211
333.028536	2.303298	1.1250
333.029760	2.278874	0.6254
333.030346	2.349003	0.5642
333.032052	2.301228	0.7832
333.036038	2.308165	0.7483
333.036253	2.345415	0.7499
333.039424	2.295072	0.6664
333.039794	2.341324	0.8388
333.041401	2.355456	0.0000
333.042984	2.263644	0.8554
333.043441	2.309826	0.4880
333.050983	2.342100	0.5572
333.053352	2.251003	0.9219
333.053234	2.297458	0.7815
333.054450	2.330320	0.4815
333.056236	2.296493	0.6668
333.056210	2.348037	0.9265
333.057630	2.312132	0.0000
333.058856	2.361783	0.6849
333.060271	2.357963	1.2200
333.061986	2.280102	0.9538
333.063370	2.277216	0.7320
333.064689	2.285055	0.7008
333.068108	2.347030	0.7907
333.070633	2.257055	0.7592
333.072507	2.261348	0.7596
333.078728	2.311078	0.4868
333.078208	2.349848	0.8456
333.080569	2.316336	0.5393
333.083037	2.264150	0.7581
333.082204	2.302010	0.5385
333.082549	2.345590	0.7957
333.084236	2.354112	0.7389
333.088046	2.246486	0.4858
333.087074	2.284493	1.2825
333.089265	2.285384	0.6620
333.091329	2.249302	0.8797
333.091376	2.299122	0.6740
333.090898	2.358212	0.8523
333.095026	2.305382	0.4640
333.095033	2.359578	0.8646
333.097231	2.245442	0.5390
333.096372	2.352145	0.7508
333.102328	2.284385	0.4460
333.102135	2.353125	1.4504
333.103598	2.272851	0.5407
333.103876	2.336631	0.8098
333.107785	2.244121	0.7263
333.108209	2.289815	0.5427
333.106648	2.341566	0.5928
333.112223	2.263348	0.7635
333.111379	2.325200	0.0000
333.111581	2.363709	0.5925
333.113503	2.314249	0.6623
333.115986	2.302808	0.5377
333.122777	2.258178	0.7613
333.124057	2.258104	1.1250
333.122442	2.302194	0.9254
333.125970	2.269986	1.2117
333.125707	2.348171	0.5395
333.127054	2.338011	0.7614
333.128611	2.312141	0.0000
333.131864	2.248264	0.6829
333.134919	2.249648	0.9784
333.134532	2.306962	0.7428
333.136048	2.358912	0.6992
333.137503	2.317350	0.9514
333.138923	2.304398	0.4943
333.139106	2.350457	0.8098
332.880583	2.304966	0.5350
332.881595	2.277795	0.4552
332.886030	2.331947	0.5333
332.887976	2.289724	0.8651
332.889119	2.261862	0.5365
332.890541	2.264343	0.7808
332.893976	2.255403	0.4894
332.894859	2.345458	0.4596
332.900414	2.287592	0.8504
332.899849	2.360618	0.8216
332.904572	2.280260	0.6875
332.906632	2.261569	0.4560
332.907186	2.333721	0.5401
332.908614	2.279394	0.4634
332.910291	2.357436	0.8848
332.911526	2.299358	0.5343
332.913091	2.297260	0.9252
332.914147	2.267417	0.6866
332.916663	2.312519	0.7913
332.920024	2.283583	0.8500
332.920125	2.323072	0.7261
332.921448	2.289119	0.8506
332.924702	2.315315	0.9244
332.927556	2.322325	0.7918
332.929620	2.243666	0.6657
332.929843	2.325573	0.7245
332.931600	2.335336	0.4793
332.934647	2.302761	0.7442
332.937209	2.314367	0.7923
332.941658	2.273670	0.0000
332.942924	2.325440	0.9251
332.942674	2.362656	0.8154
332.944318	2.270177	0.8145
332.945573	2.252469	0.2288
332.948851	2.295008	0.4772
332.948269	2.347893	0.5164
332.950297	2.275089	0.4790
332.954268	2.358257	0.0000
332.960023	2.260574	0.7174
332.959404	2.315932	0.6128
332.961526	2.269230	0.8468
332.961956	2.323027	0.7459
332.966715	2.268887	0.6121
332.967246	2.348139	0.8369
332.973046	2.307323	0.7472
332.972890	2.359945	0.7930
332.975978	2.295396	0.7472
332.976468	2.360747	0.6083
332.981010	2.267427	0.5255
332.981545	2.338838	0.7293
332.983573	2.245632	0.7800
332.982867	2.307600	0.7238
332.982848	2.354659	0.9774
332.985489	2.287403	0.6646
332.987117	2.311914	0.7156
332.988260	2.246964	0.7922
332.880977	2.079236	0.6232
332.879610	2.118654	0.7180
332.880501	2.184222	0.7818
332.885764	2.120803	0.4912
332.887233	2.081385	0.6288
332.888917	2.095474	0.9280
332.890599	2.194920	0.7832
332.892904	2.075446	0.7826
332.896691	2.073754	0.6285
332.897127	2.119827	0.7417
332.900868	2.094835	0.4768
332.902471	2.085807	0.5508
332.902283	2.166125	0.7186
332.904953	2.102987	0.5782
332.904721	2.142580	0.9282
332.904974	2.193051	0.0000
332.907514	2.129444	0.2176
332.914083	2.187973	0.9299
332.917208	2.155221	0.3933
332.920099	2.090168	0.6261
332.920134	2.139920	0.6803
332.921624	2.111401	0.0000
332.923843	2.097675	0.5377
332.925891	2.087263	0.6655
332.925270	2.133666	0.3463
332.930644	2.077907	0.5519
332.930954	2.175315	0.9802
332.933342	2.076747	0.5520
332.932997	2.131618	0.7925
332.936073	2.096120	0.0000
332.936856	2.146052	0.6226
332.939117	2.132657	0.8833
332.940069	2.179038	1.0450
332.943148	2.123526	0.7156
332.945012	2.074750	1.1248
332.945098	2.187333	0.7950
332.946614	2.120855	0.9324
332.954000	2.093515	0.0000
332.953057	2.191892	0.7957
332.956604	2.160100	0.5594
332.958171	2.076283	0.3876
332.962071	2.119154	0.5572
332.961540	2.158326	0.6243
332.963942	2.130138	0.5364
332.965197	2.177390	0.8285
332.973929	2.083798	0.5532
332.973744	2.135695	0.5556
332.975186	2.091414	0.6799
332.974941	2.142300	0.6162
332.976477	2.114478	1.5563
332.977340	2.114291	0.5346
332.980028	2.106707	0.6816
332.981821	2.074411	0.7861
332.983753	2.169129	0.6232
332.985558	2.082316	0.6787
332.987723	2.083710	0.6849
333.030282	2.076248	0.7960
333.030308	2.125342	0.8800
333.033267	2.129175	0.4189
333.034486	2.111582	0.6837
333.035844	2.107399	0.8824
333.035895	2.183838	0.8264
333.038891	2.116889	0.7974
333.041676	2.110779	0.6375
333.041831	2.174929	0.8380
333.043468	2.161783	0.5933
333.045053	2.176695	0.0000
333.046940	2.104909	0.4825
333.047071	2.163565	0.5935
333.054086	2.083271	0.5046
333.056616	2.100244	0.8506
333.055610	2.181719	0.8566
333.058503	2.105120	0.6097
333.058507	2.179857	0.4830
333.060065	2.113382	0.6180
333.067767	2.150902	0.6126
333.069607	2.081102	0.5389
333.072394	2.162796	0.8626
333.073481	2.118796	0.5554
333.073747	2.181666	0.5553
333.075849	2.159977	0.6111
333.077207	2.097381	0.8716
333.079395	2.175221	0.9950
333.080747	2.088115	0.7853
333.081886	2.176288	0.7835
333.083305	2.132129	0.9300
333.083694	2.184527	0.9956
333.086402	2.084122	0.8756
333.085622	2.148068	0.9377
333.088564	2.096742	0.5398
333.090123	2.089778	0.5557
333.091414	2.081564	0.5611
333.098485	2.139313	0.9338
333.102591	2.131957	0.8488
333.104505	2.118093	0.4202
333.106976	2.099442	0.7978
333.109415	2.095061	0.5364
333.110714	2.156952	0.4561
333.111965	2.096983	0.7982
333.113493	2.140691	1.0547
333.115466	2.087487	0.4766
333.114616	2.134779	0.6815
333.117817	2.102574	0.0000
333.120169	2.148816	0.6831
333.122046	2.175294	0.0000
333.123905	2.175145	0.5269
333.126392	2.079181	0.5275
333.127343	2.136121	0.6160
333.128707	2.156641	0.0000
333.130585	2.114993	0.3706
333.131288	2.164513	0.6838
333.132804	2.163457	0.4027
333.137782	2.176232	0.8789
333.125660	1.655005	1.0676
333.125204	1.693004	0.5792
333.124413	1.754998	0.5815
333.126830	1.724359	0.7242
333.128662	1.695798	0.6326
333.131020	1.696026	1.2890
333.132807	1.695207	1.0394
333.133035	1.739663	0.4701
333.135622	1.691070	0.8415
333.134841	1.734773	0.5808
333.138771	1.657107	0.0000
333.138847	1.721738	0.7981
333.141321	1.700544	0.5613
333.140308	1.754834	0.5181
333.143397	1.692329	0.6327
333.145101	1.698439	0.6404
333.144538	1.761972	0.5332
333.146360	1.678001	0.5936
333.150218	1.677097	0.4942
333.150249	1.764410	0.5831
333.151757	1.684907	0.4710
333.151530	1.747665	0.6530
333.154669	1.678502	0.4732
333.154201	1.742321	0.6101
333.156848	1.709454	0.0000
333.160589	1.679868	0.7466
333.160567	1.751352	0.5333
333.163728	1.739536	0.8019
333.166843	1.684517	1.0392
333.166214	1.736063	0.5892
333.169987	1.715123	0.8041
333.171269	1.646453	0.6747
333.171330	1.728110	0.4710
333.174037	1.681416	0.5604
333.172773	1.746411	0.5612
333.176587	1.720132	0.8400
333.178131	1.670100	0.6797
333.178942	1.719518	0.5168
333.178949	1.759415	1.1256
333.181417	1.673067	0.5813
333.180956	1.764041	0.7944
333.182885	1.706163	0.6608
333.182611	1.762986	0.6610
333.185132	1.677870	1.0676
333.184509	1.730808	0.7953
333.186305	1.674815	0.4733
333.187579	1.680970	0.7106
333.187673	1.726651	0.0000
333.189476	1.679693	0.9254
333.193742	1.641858	0.7130
333.193676	1.726316	0.7097
333.195016	1.721018	0.7943
333.196247	1.743778	0.4737
333.198395	1.747727	0.6394
333.199632	1.750020	0.7189
333.202050	1.740922	0.4707
333.204629	1.682571	0.5569
333.206268	1.676754	0.7955
333.206222	1.736244	0.5081
333.209538	1.657922	0.5456
333.209974	1.757037	0.6920
333.211367	1.751225	0.6619
333.213426	1.671960	0.5612
333.213587	1.758406	0.6914
333.217544	1.641440	1.1390
333.216356	1.744574	0.6904
333.219137	1.645553	0.6956
333.219675	1.708943	1.1152
333.219502	1.749322	0.6616
333.223067	1.646473	0.6753
333.224268	1.744635	1.0800
333.225943	1.653110	0.7360
333.226199	1.725828	0.5478
333.227324	1.742694	0.6539
333.230977	1.674159	0.5448
333.232759	1.677629	0.5462
333.232609	1.735214	0.5619
333.234038	1.649444	0.5824
333.234745	1.720992	0.6965
333.238345	1.720478	0.5614
332.974769	1.478074	0.5686
332.977417	1.499717	0.6271
332.981959	1.477149	0.4708
332.983623	1.477904	1.4808
332.983447	1.567518	0.6065
332.985803	1.469930	0.6433
332.984928	1.546775	0.6998
332.988650	1.468689	0.6466
332.989165	1.519618	0.5470
332.989244	1.581260	0.8260
332.990840	1.502532	0.4440
332.990937	1.573739	0.4681
332.992987	1.476734	0.8096
332.992441	1.556409	0.6398
332.994982	1.477895	0.6277
332.994721	1.546979	0.9382
332.996397	1.486984	0.0000
332.996222	1.546124	0.8254
332.998081	1.577907	0.6590
332.999846	1.479112	0.6399
332.999663	1.591381	0.6362
333.001833	1.508719	0.8536
333.003633	1.493858	0.5436
333.003326	1.575797	0.6610
333.008142	1.495437	0.6278
333.007706	1.578121	0.5167
333.010719	1.469226	0.6262
333.012157	1.548295	0.5263
333.014452	1.469615	0.6803
333.013733	1.518879	0.9950
333.016279	1.485135	0.6506
333.016189	1.587650	0.8554
333.018156	1.477337	0.8298
333.017904	1.558454	0.5315
333.020472	1.493632	0.6291
333.019950	1.536864	0.8054
333.023942	1.472537	0.6793
333.021992	1.521418	0.6566
333.022664	1.575414	0.7538
333.025295	1.513488	0.6074
333.024908	1.590230	0.0000
333.027015	1.512768	0.4766
333.028943	1.489332	0.5044
333.029306	1.537162	0.7201
333.031247	1.505470	1.4799
333.031829	1.558870	0.6286
333.033103	1.502087	0.6266
333.034335	1.508734	0.8296
333.034666	1.578012	0.5174
333.036467	1.524050	1.0689
333.038263	1.493361	1.2959
333.038923	1.557279	0.6822
333.040152	1.519319	0.6571
333.041597	1.499869	0.5764
333.041523	1.545847	0.8280
333.041312	1.589738	0.8270
333.042700	1.586900	0.8253
333.044453	1.497981	0.4748
333.045258	1.537810	0.5314
333.045237	1.577468	0.8279
333.047254	1.494424	1.0448
