# VIPERS Database
# File    : w1_spec_radec.txt.gz
# Date    : 2013-02-28 10:40
# Table   : W1_PHOT correlated with W1_SPECTRO_V3_0
# Columns : 3
# Rows    : 25030
# SQL     : SELECT W1_PHOT.alpha, W1_PHOT.delta, W1_SPECTRO_V3_0.zspec 
#           FROM W1_PHOT INNER JOIN W1_SPECTRO_V3_0 USING (num) WHERE (
#           W1_SPECTRO_V3_0.zflg >= 2)
# W1_PHOT.alpha	W1_PHOT.delta	W1_SPECTRO_V3_0.zspec
# DOUBLE	DOUBLE	FLOAT
# deg	deg	
31.685576	-4.723453	0.4082
31.687526	-4.714061	0.7659
31.691011	-4.714205	0.8216
31.696503	-4.759059	1.1056
31.696438	-4.664063	0.4930
31.701100	-4.723888	0.9280
31.702578	-4.713313	0.8156
31.704774	-4.669503	0.5932
31.706607	-4.691874	1.1654
31.709459	-4.747777	0.5009
31.711233	-4.724072	0.7669
31.715352	-4.681372	0.7261
31.716348	-4.752956	0.7948
31.717725	-4.762131	0.8199
31.718856	-4.661989	0.7149
31.721676	-4.657942	0.7135
31.723722	-4.768175	0.8160
31.723702	-4.683592	0.7149
31.727136	-4.750852	0.7671
31.726234	-4.704462	0.8832
31.729174	-4.662984	0.9286
32.131200	-4.561865	1.0336
32.132434	-4.566528	0.7628
32.133967	-4.554274	0.7615
32.137636	-4.589961	0.7818
32.137769	-4.526493	0.6393
32.139112	-4.481178	0.6389
32.140626	-4.553609	0.7541
32.141977	-4.490275	0.5917
32.146755	-4.564552	0.7525
32.147940	-4.497807	0.7614
32.150391	-4.590251	0.7545
32.152517	-4.597033	0.7546
32.153800	-4.596025	0.7613
32.153864	-4.552961	1.0424
32.155854	-4.596941	0.7594
32.155187	-4.517020	1.0081
32.156971	-4.519668	1.0474
32.158316	-4.591118	0.7594
32.158494	-4.523464	0.6377
32.160314	-4.528799	0.6372
32.164749	-4.591733	0.7572
32.165176	-4.517083	0.7565
32.166672	-4.498131	0.7606
32.171058	-4.598386	0.6411
32.170662	-4.504773	0.6402
32.172874	-4.525651	0.7597
32.173264	-4.476288	0.0000
32.174849	-4.573952	0.6400
32.175130	-4.524202	0.7063
32.177506	-4.593645	0.4654
32.176242	-4.503509	0.7602
32.179641	-4.596081	0.7571
32.179659	-4.477340	1.0114
32.182439	-4.530242	1.0368
32.183793	-4.518481	1.0084
32.184851	-4.485591	0.7607
32.188864	-4.533001	0.7120
32.192067	-4.576470	0.4638
32.192183	-4.539117	0.5861
32.193364	-4.493673	0.6419
32.199148	-4.521509	0.5928
32.201692	-4.594561	1.9109
32.200765	-4.526785	1.2867
32.201399	-4.480994	0.1345
32.205148	-4.531211	0.5962
32.203373	-4.479978	0.7060
32.208730	-4.555269	0.5937
32.208899	-4.493375	0.7575
32.210256	-4.493459	0.7555
32.212615	-4.561839	0.5734
32.211955	-4.479271	0.7952
32.214929	-4.537447	0.5188
32.214854	-4.498075	0.7192
32.221330	-4.552979	0.8194
32.220403	-4.481755	0.4324
32.222592	-4.567374	0.6761
32.225439	-4.551023	0.7644
32.225551	-4.494907	0.7608
32.230348	-4.588327	0.9909
32.231182	-4.550103	0.7996
32.230883	-4.500841	0.5230
32.236674	-4.596809	0.6750
32.237272	-4.530283	1.0140
32.235855	-4.529462	0.6218
32.237977	-4.595220	0.7271
32.238884	-4.527565	0.6903
32.242148	-4.596896	0.6748
32.242725	-4.530686	0.6218
32.245862	-4.530822	1.0061
31.985372	-4.576625	0.9370
31.986678	-4.555511	0.6391
31.988714	-4.568117	0.6484
31.991338	-4.544872	0.8332
31.993632	-4.565104	0.7407
31.997109	-4.574628	0.7854
31.998700	-4.583845	0.5535
31.999823	-4.492134	0.7551
32.001818	-4.579692	0.8222
32.003064	-4.594501	0.7441
32.004527	-4.597748	0.5881
32.006570	-4.552507	0.7435
32.007208	-4.484510	0.4903
32.008384	-4.553307	0.6388
32.009566	-4.578780	0.0000
32.011524	-4.474574	0.3538
32.015121	-4.596328	0.5902
32.014596	-4.547341	0.8599
32.015676	-4.509637	0.4788
32.017421	-4.533566	0.6396
32.019110	-4.587600	0.6375
32.019722	-4.486370	2.7572
32.021778	-4.475186	0.5327
32.022839	-4.591287	0.7418
32.024477	-4.570598	0.6375
32.025129	-4.490873	1.3036
32.026190	-4.572232	0.6967
32.027245	-4.525737	0.8237
32.026803	-4.476825	0.5571
32.028306	-4.563318	0.6379
32.029636	-4.478969	0.7794
32.030683	-4.575222	0.8437
32.035240	-4.594872	1.0436
32.036276	-4.528880	0.5917
32.040039	-4.597104	0.9286
32.039382	-4.515598	0.6387
32.041509	-4.520656	0.3912
32.042509	-4.587565	0.0000
32.045670	-4.555595	0.9680
32.045957	-4.510294	0.5576
32.050481	-4.566018	0.8136
32.049879	-4.490188	0.7633
32.052033	-4.567912	0.8126
32.052225	-4.521306	0.7440
32.053597	-4.561617	0.6493
32.053455	-4.518975	0.7924
32.055419	-4.547817	0.6494
32.057645	-4.477717	0.6062
32.059878	-4.496182	0.7652
32.061189	-4.523960	0.7497
32.062497	-4.486216	0.6372
32.063459	-4.579996	0.8362
32.065096	-4.499054	1.0440
32.068834	-4.568156	0.7634
32.070838	-4.525364	0.6342
32.073550	-4.525085	1.1350
32.076782	-4.573127	0.6088
32.079202	-4.586077	0.5920
32.078088	-4.536161	0.7164
32.079295	-4.479715	0.5572
32.081370	-4.485355	0.5561
32.089784	-4.578638	0.6729
32.089716	-4.518852	0.6940
32.091145	-4.581343	0.6729
32.091511	-4.525791	0.0000
31.980739	-4.701400	0.7099
31.985260	-4.699914	0.6498
31.987323	-4.760717	0.7115
31.986431	-4.683598	0.6491
31.991418	-4.729236	0.7166
31.993904	-4.757283	0.7897
31.992688	-4.648006	0.7188
31.996541	-4.766300	0.6516
31.996220	-4.718730	0.7221
31.996248	-4.674521	0.5879
31.999609	-4.753729	0.7082
31.998827	-4.713475	0.7236
32.002640	-4.770594	0.7124
32.002342	-4.731313	0.7141
32.001959	-4.690668	0.8470
32.000847	-4.649961	0.7190
32.003737	-4.754111	0.7140
32.003625	-4.716188	0.7185
32.004032	-4.658450	0.7602
32.005553	-4.732841	0.7165
32.007405	-4.742070	0.8490
32.006690	-4.657427	0.7190
32.008622	-4.717298	0.5088
32.008728	-4.668358	1.1088
32.010436	-4.753581	0.7421
32.010204	-4.678325	0.7902
32.012723	-4.710083	1.0619
32.013227	-4.665022	0.5888
32.014620	-4.653640	0.7206
32.016791	-4.678062	0.9426
32.020392	-4.693800	0.7731
32.019403	-4.650977	0.8804
32.021541	-4.660677	0.8248
32.027485	-4.750401	0.6395
32.027807	-4.665994	0.5406
32.029220	-4.680268	1.1174
32.033236	-4.732456	0.7145
32.034367	-4.652349	0.6578
32.035994	-4.751890	0.6367
32.036780	-4.700645	0.9180
32.035946	-4.649278	0.5566
32.038200	-4.757626	0.7723
32.038530	-4.685042	0.5549
32.038096	-4.646712	0.5573
32.040212	-4.744298	0.7829
32.040571	-4.697694	0.7185
32.043078	-4.763989	0.6387
32.042057	-4.690971	0.6704
32.043066	-4.646549	0.6406
32.045131	-4.758881	0.6352
32.044569	-4.708425	0.4762
32.044429	-4.655094	0.5591
32.046724	-4.773399	0.6120
32.047211	-4.728630	0.7189
32.047023	-4.673203	0.4029
32.048406	-4.682726	0.7173
32.050130	-4.729464	0.7945
32.050154	-4.692149	0.7190
32.051536	-4.712325	0.7841
32.053451	-4.760118	0.6368
32.053257	-4.659166	0.8925
32.054817	-4.757332	0.5077
32.055989	-4.662460	0.7656
32.057904	-4.705693	0.7189
32.060153	-4.755911	0.6401
32.061541	-4.764837	0.6439
32.065516	-4.765263	0.6354
32.064909	-4.710313	0.7838
32.068339	-4.757420	1.1855
32.068444	-4.667021	0.7213
32.071175	-4.676989	0.8940
32.074034	-4.740756	0.7899
32.075645	-4.741359	0.7899
32.078060	-4.741864	0.5902
32.078151	-4.675505	0.7214
32.080542	-4.740385	0.9258
32.079666	-4.693331	0.7835
32.082338	-4.768589	0.6414
32.081845	-4.716729	0.7176
32.083454	-4.706941	0.4942
32.084205	-4.648155	0.7320
32.087252	-4.758577	0.7173
32.087036	-4.680809	0.7580
32.088417	-4.694838	0.7852
32.089808	-4.740554	0.9001
32.090269	-4.650169	0.7598
32.095621	-4.714050	0.7445
32.095398	-4.671091	0.6577
32.132375	-4.691867	0.9175
32.134250	-4.733878	0.7565
32.136041	-4.694213	2.5575
32.137883	-4.681900	0.7345
32.139354	-4.675828	0.4403
32.140847	-4.664137	0.7582
32.143597	-4.723277	0.7604
32.142406	-4.681191	0.3683
32.143450	-4.681358	0.3670
32.144562	-4.755204	0.8395
32.145682	-4.755166	0.7465
32.145318	-4.647699	0.5052
32.152074	-4.706096	0.6694
32.153405	-4.662822	0.5545
32.155358	-4.754648	0.7632
32.155823	-4.708466	0.6399
32.155446	-4.664320	0.1794
32.157277	-4.664252	0.7578
32.160254	-4.758779	1.0652
32.160903	-4.709551	0.5207
32.160932	-4.660853	0.7346
32.162215	-4.728012	0.0000
32.164875	-4.766930	0.6386
32.164190	-4.729537	0.6749
32.166549	-4.710094	0.5899
32.167667	-4.737819	0.4176
32.168593	-4.651133	0.7932
32.171119	-4.771593	0.7567
32.172137	-4.727008	1.4869
32.171494	-4.669322	0.6718
32.173503	-4.745914	0.6734
32.173505	-4.705518	0.6515
32.173871	-4.651838	0.7625
32.176824	-4.698944	0.6384
32.177912	-4.750136	0.6728
32.178758	-4.682735	0.6380
32.180183	-4.760902	0.2366
32.182425	-4.730805	0.6698
32.182909	-4.683231	0.7644
32.184219	-4.750304	0.7564
32.186089	-4.755002	0.8387
32.186390	-4.687248	0.6431
32.188417	-4.745525	1.1478
32.188925	-4.704535	0.5216
32.190571	-4.698262	0.5880
32.192538	-4.758658	0.7426
32.192085	-4.705540	0.7168
32.194983	-4.706790	0.5217
32.196294	-4.667541	0.7172
32.197788	-4.727367	0.2375
32.199650	-4.727301	0.4649
32.200705	-4.745192	0.8414
32.202696	-4.729277	0.7296
32.203077	-4.729422	0.7216
32.206015	-4.746392	0.8408
32.204360	-4.703955	0.7565
32.207823	-4.700181	0.7649
32.209356	-4.719056	0.6436
32.213170	-4.758279	0.7466
32.212816	-4.699305	0.7086
32.213699	-4.653600	0.5943
32.215487	-4.754159	0.6694
32.215796	-4.693350	0.8134
32.217210	-4.681125	0.7246
32.218576	-4.751310	0.1626
32.220601	-4.751214	0.6971
32.220720	-4.680254	1.5991
32.224670	-4.770277	0.8408
32.225128	-4.727928	0.7071
32.226588	-4.726505	0.7415
32.230140	-4.770812	0.7168
32.230782	-4.729571	0.0000
32.229014	-4.664407	0.9176
32.231910	-4.739939	0.9942
32.232323	-4.698807	0.7291
32.235053	-4.767538	0.5199
32.233725	-4.728869	0.7614
30.378168	-4.829261	0.6483
30.381818	-4.892929	1.1250
30.380933	-4.841987	0.9172
30.380983	-4.803655	0.7554
30.391158	-4.855365	0.8562
30.392572	-4.806196	0.5526
30.394142	-4.791883	1.0046
30.395626	-4.823906	0.6571
30.396197	-4.777561	0.6036
30.398850	-4.875974	1.0730
30.401055	-4.834912	0.6132
30.402576	-4.829225	0.8032
30.406146	-4.841763	0.5547
30.405733	-4.800309	0.4361
30.407473	-4.899017	0.5506
30.407770	-4.824737	0.4352
30.407361	-4.777279	0.7747
30.409096	-4.827612	0.4371
30.411837	-4.894897	1.4545
30.411401	-4.782526	0.6225
30.413535	-4.872936	0.9158
30.414169	-4.809502	1.1638
30.415720	-4.870862	0.4740
30.415339	-4.808256	0.9436
30.417877	-4.807288	0.8548
30.420162	-4.884097	0.7466
30.419771	-4.844257	0.6425
30.419385	-4.795719	1.0238
30.421971	-4.812995	1.0627
30.423397	-4.876564	0.5009
30.423660	-4.831284	0.6465
30.423801	-4.776565	0.0000
30.427328	-4.786966	0.7890
30.433966	-4.899944	0.7258
30.433295	-4.844349	0.8353
30.435842	-4.796692	0.1977
30.437963	-4.791919	0.7769
30.440042	-4.883275	0.3539
30.439263	-4.833502	0.4334
30.443261	-4.879214	0.7210
30.444584	-4.855187	0.5600
30.449042	-4.886037	1.1227
30.448721	-4.839342	0.8955
30.448123	-4.782900	0.6508
30.450246	-4.848536	0.5651
30.450103	-4.804621	0.5700
30.451487	-4.876859	0.9016
30.452878	-4.809738	0.5993
30.454870	-4.898108	0.6329
30.454499	-4.843814	1.0052
30.455797	-4.796298	0.7260
30.460262	-4.853301	0.3816
30.460325	-4.805706	0.8811
30.461735	-4.826408	0.6286
30.463481	-4.882618	0.5220
30.464340	-4.805542	0.6460
30.466054	-4.789427	0.7894
30.469862	-4.873836	0.7650
30.468743	-4.786004	0.6141
30.471358	-4.865855	0.6358
30.471585	-4.819118	0.5683
30.474172	-4.809729	0.6295
30.475925	-4.895165	0.9191
30.475387	-4.826413	0.6469
30.476389	-4.782724	1.1361
30.478249	-4.897323	0.5552
30.479822	-4.868935	0.9011
30.479508	-4.816283	0.6250
30.482454	-4.894072	1.1242
30.485153	-4.848844	0.8210
30.486679	-4.849901	0.6353
30.228167	-5.058630	0.2323
30.227965	-4.991746	0.4412
30.227826	-4.953089	0.5503
30.229566	-5.060129	0.5087
30.234229	-5.059439	0.5104
30.235478	-5.060353	0.5092
30.237808	-5.022357	0.8234
30.241276	-5.070084	0.9010
30.240228	-4.992160	0.9490
30.242507	-4.992116	0.9212
30.244537	-5.070719	0.5993
30.244628	-5.022918	0.7714
30.244557	-4.976653	0.8742
30.246628	-5.069613	0.7138
30.248001	-5.010320	1.0043
30.248284	-4.952993	0.4872
30.251303	-5.061668	0.8196
30.253276	-4.973483	0.0000
30.256541	-5.066882	0.9022
30.255569	-4.960280	0.9150
30.259064	-5.043946	0.4739
30.258250	-5.002873	0.7812
30.257526	-4.955080	0.8243
30.260575	-5.065167	0.8179
30.260078	-4.996873	0.7815
30.262127	-5.056076	0.6418
30.263453	-4.992397	0.7645
30.265658	-5.017496	0.9500
30.265306	-4.975015	0.6347
30.269216	-5.067509	0.3522
30.267052	-5.025398	0.7774
30.267060	-4.948520	0.9526
30.272399	-5.040698	0.9484
30.271832	-4.986384	0.7830
30.273754	-5.009135	0.6176
30.275842	-4.995617	0.6078
30.276114	-4.950908	0.5956
30.277473	-5.013639	0.7241
30.277485	-4.964646	0.6171
30.279998	-5.029755	0.6058
30.279640	-4.992068	0.7730
30.282421	-5.045240	0.6185
30.281808	-4.974936	0.6323
30.284886	-5.065334	0.6418
30.283618	-4.976715	0.7792
30.286793	-5.051506	0.6431
30.285837	-5.001224	0.7213
30.288116	-5.012674	0.7668
30.296308	-4.987866	0.5495
30.298591	-5.061805	0.8927
30.298259	-4.990666	0.9201
30.300246	-5.064170	0.2315
30.301393	-4.992153	0.8998
30.303492	-5.026987	0.7914
30.307152	-5.059165	0.7232
30.306475	-5.000594	3.6160
30.308201	-4.958391	0.9426
30.311979	-5.049025	0.6055
30.313054	-4.987035	0.7914
30.317284	-5.049304	0.7244
30.317350	-5.011782	0.9650
30.317251	-4.957121	0.9326
30.320364	-5.042111	0.5067
30.319821	-4.969722	0.9313
30.321934	-5.072189	0.8104
30.323054	-5.056232	0.0000
30.323475	-4.956798	0.9190
30.325659	-4.947527	0.9164
30.327732	-5.070480	0.5581
30.326989	-5.021861	0.7767
30.329224	-5.073003	0.8284
30.329367	-5.035702	0.8916
30.328966	-4.987520	1.0044
30.330957	-4.960606	0.7640
30.332950	-4.947670	0.7648
30.336293	-5.025867	0.9298
30.375320	-5.021993	0.9612
30.376922	-5.053618	0.8104
30.378170	-5.013697	0.9642
30.376728	-4.965884	0.8674
30.379761	-5.062779	0.8630
30.379827	-5.000517	0.6013
30.382083	-4.988321	0.7252
30.383453	-5.045595	0.4727
30.384941	-5.064071	0.8168
30.384826	-4.992552	0.5290
30.387006	-5.072685	0.7047
30.387730	-5.015885	0.9440
30.387442	-4.969709	0.8605
30.389047	-4.989072	0.7219
30.389936	-5.071109	0.7045
30.390265	-5.000203	0.7243
30.391311	-5.061954	0.5881
30.391949	-4.999086	0.7235
30.393669	-5.027024	0.8130
30.393773	-4.967037	3.5323
30.395848	-5.038762	0.7667
30.396587	-4.950364	0.6307
30.399137	-5.048701	0.4092
30.399242	-4.988744	0.8658
30.402501	-5.064247	0.4955
30.404496	-5.063861	0.9441
30.405211	-4.959678	0.7246
30.407580	-5.051135	0.8143
30.407350	-4.973458	1.0064
30.409514	-5.016519	0.7198
30.410883	-5.043993	0.8147
30.411807	-4.962701	0.8060
30.412865	-5.039952	0.9484
30.413390	-4.958101	0.9182
30.415079	-5.017771	0.7217
30.416555	-5.032059	0.7734
30.418806	-5.047608	0.8075
30.419956	-4.961290	0.4063
30.421443	-5.056025	0.9262
30.423643	-5.036478	0.8110
30.423965	-4.996098	0.9644
30.426454	-5.031237	0.7728
30.425975	-4.981822	0.2881
30.429862	-5.045430	0.8091
30.429209	-4.998906	0.6435
30.433887	-5.026807	0.7208
30.433943	-4.985395	0.9686
30.434882	-5.061757	0.7250
30.435865	-5.017118	0.5182
30.436288	-4.967117	0.8516
30.439068	-5.032399	0.9447
30.440251	-5.047099	0.9216
30.442842	-5.052913	0.8149
30.441924	-5.014760	0.6530
30.444260	-5.052672	0.8441
30.444704	-4.985154	1.0559
30.446352	-5.015915	0.7193
30.447696	-5.045012	1.0359
30.449182	-4.954031	0.9651
30.450993	-5.060702	0.8132
30.452583	-5.053106	0.8280
30.452391	-5.004444	0.6552
30.454881	-5.069270	1.0663
30.454973	-4.955697	1.0414
30.456525	-5.053079	0.7216
30.457762	-5.030515	0.1060
30.459153	-5.053403	0.7980
30.459614	-4.998119	0.6431
30.461553	-5.057939	0.8577
30.460891	-4.986997	0.7654
30.465157	-5.002887	0.9440
30.465206	-4.958359	0.7661
30.466810	-5.038255	0.7047
30.469570	-4.993423	0.5181
30.471126	-5.046073	0.7202
30.471288	-5.002537	1.0372
30.472835	-5.031030	0.7417
30.472952	-4.972740	0.5092
30.476757	-5.058436	0.7293
30.477199	-5.014540	0.9440
30.478684	-5.038850	0.7079
30.479956	-5.061657	0.9668
30.481308	-5.067218	0.7412
30.483142	-5.067730	0.7378
30.483349	-5.027380	0.9363
30.484955	-5.054750	0.8155
31.874209	-4.569134	0.7447
31.874612	-4.493502	0.8300
31.875922	-4.517203	0.5510
31.877211	-4.573282	0.6510
31.886516	-4.547648	0.7869
31.888435	-4.499585	0.5418
31.892007	-4.514429	0.6140
31.893288	-4.476991	0.5898
31.894824	-4.587985	0.8681
31.895997	-4.540012	0.7274
31.896631	-4.503034	0.6078
31.898235	-4.584947	0.8296
31.900789	-4.528817	0.9708
31.902294	-4.591052	1.1260
31.904066	-4.532342	0.7126
31.906565	-4.555807	0.6503
31.908562	-4.495814	1.1101
31.909858	-4.534233	0.0000
31.912330	-4.589802	0.3951
31.911164	-4.542713	0.7810
31.914269	-4.528319	0.5886
31.916162	-4.483770	0.5892
31.918059	-4.560608	0.8262
31.919266	-4.492990	0.6398
31.920741	-4.577634	0.9660
31.920525	-4.488050	0.6111
31.924699	-4.592250	0.5960
31.924742	-4.554171	0.6392
31.924265	-4.477090	0.0000
31.927520	-4.564579	0.7665
31.929845	-4.592178	0.5979
31.931073	-4.574402	0.0000
31.932830	-4.581787	0.8621
31.932229	-4.526445	0.8156
31.934254	-4.556478	0.6386
31.939198	-4.590913	0.4818
31.939844	-4.474552	0.7519
31.943131	-4.597610	0.9178
31.941500	-4.560066	0.6379
31.942415	-4.479983	0.9644
31.944335	-4.592719	0.8984
31.946037	-4.557996	0.6398
31.948137	-4.596318	0.8103
31.949592	-4.510168	1.1126
31.951223	-4.557229	0.8750
31.951449	-4.481252	0.6096
31.954400	-4.586462	0.7352
31.953064	-4.548673	0.5964
31.954259	-4.508460	0.7859
31.955703	-4.583508	0.0000
31.956020	-4.532315	0.6210
31.955449	-4.484412	0.9637
31.957483	-4.575727	0.7514
31.961464	-4.530474	0.5570
31.963079	-4.582299	0.6511
31.962912	-4.521190	0.9770
31.965971	-4.582353	0.8220
31.968254	-4.524911	0.6510
31.969632	-4.582969	1.0510
31.972026	-4.587976	0.3360
31.972187	-4.539108	0.6494
31.973409	-4.544279	0.6506
31.973655	-4.507096	0.7883
31.975940	-4.542743	0.6497
31.977724	-4.559780	1.1338
31.977586	-4.514063	0.5576
31.978807	-4.484456	0.7521
31.980091	-4.504723	0.7165
31.732404	-4.558793	0.6110
31.732448	-4.518321	1.1444
31.733684	-4.532473	0.8135
31.734958	-4.596290	0.5570
31.735666	-4.531861	0.9369
31.735329	-4.474406	0.6024
31.738761	-4.587870	0.5318
31.739092	-4.549994	0.9192
31.741519	-4.598035	0.5586
31.741958	-4.529853	0.6101
31.743781	-4.571685	0.7775
31.743749	-4.515414	0.7392
31.747466	-4.579001	0.9734
31.747284	-4.513890	0.7416
31.749100	-4.502079	0.6063
31.750219	-4.543050	0.7691
31.750767	-4.505704	0.6047
31.752454	-4.590429	0.8940
31.752902	-4.532522	0.8151
31.756697	-4.586489	0.7768
31.757256	-4.547682	0.8138
31.760960	-4.590857	0.9838
31.762539	-4.533895	0.7400
31.762889	-4.495446	0.7047
31.765087	-4.588121	0.0000
31.766005	-4.532198	0.8158
31.765607	-4.488592	0.5568
31.767317	-4.587174	0.7776
31.768415	-4.535809	0.6383
31.774674	-4.481965	0.8332
31.775828	-4.599918	1.2890
31.776594	-4.523124	0.8953
31.777944	-4.586193	0.4708
31.784238	-4.596566	0.8946
31.785339	-4.547691	0.7047
31.786669	-4.526496	1.1382
31.787761	-4.548570	0.6107
31.789307	-4.548150	1.1184
31.793067	-4.592892	0.5024
31.793251	-4.539291	0.5023
31.794969	-4.559588	0.5562
31.795061	-4.516749	0.5058
31.797887	-4.586670	0.7063
31.797979	-4.549615	0.7420
31.800552	-4.571362	0.6158
31.800917	-4.484746	0.8278
31.802331	-4.552307	0.7688
31.802162	-4.509949	0.5064
31.803384	-4.585473	0.7048
31.806429	-4.571209	0.7414
31.809087	-4.586406	0.5294
31.809568	-4.543233	0.6093
31.811845	-4.552253	0.8148
31.815958	-4.484714	0.8210
31.821477	-4.538588	0.9322
31.820760	-4.498807	1.1156
31.823350	-4.588577	0.7660
31.825131	-4.582521	0.6550
31.838148	-4.577031	0.6434
31.724791	-4.733451	0.8960
31.730897	-4.751303	0.7654
31.730495	-4.698094	0.6371
31.732613	-4.771938	0.8193
31.732923	-4.734506	0.7684
31.734260	-4.761243	0.7334
31.735823	-4.736907	0.7720
31.738500	-4.758831	0.7348
31.737748	-4.714518	0.7072
31.738045	-4.662650	0.7141
31.743611	-4.760555	0.4852
31.745014	-4.680367	0.9460
31.746541	-4.678502	0.7785
31.748204	-4.742941	0.7196
31.749799	-4.738806	0.9341
31.749460	-4.649532	0.6258
31.751885	-4.717114	0.6782
31.751393	-4.674712	0.5514
31.754887	-4.713468	0.9541
31.756232	-4.767559	0.8946
31.760407	-4.725399	0.6130
31.762345	-4.674316	0.7172
31.763901	-4.678215	0.9178
31.766136	-4.744738	0.7200
31.765209	-4.704635	0.5575
31.767556	-4.771551	0.7215
31.769010	-4.659358	0.9461
31.770301	-4.710358	0.7075
31.771833	-4.679874	0.5415
31.773134	-4.733111	0.7934
31.775221	-4.678200	0.3570
31.777224	-4.733606	0.5560
31.777140	-4.649728	0.7673
31.778909	-4.738816	0.9342
31.778825	-4.701142	0.8280
31.778737	-4.648982	1.0334
31.780087	-4.707110	0.7548
31.782143	-4.753876	0.7741
31.781915	-4.649145	0.5610
31.785022	-4.750178	0.7739
31.785145	-4.675090	0.7059
31.787768	-4.746569	0.8153
31.789163	-4.701405	0.8199
31.791327	-4.678179	0.4870
31.793480	-4.735918	0.6695
31.794664	-4.697027	0.8520
31.796309	-4.671802	0.7676
31.797833	-4.732305	0.7655
31.797560	-4.677850	0.7186
31.802273	-4.687184	0.7658
31.803923	-4.741205	0.7740
31.805831	-4.747520	1.1064
31.806892	-4.672601	0.7143
31.808479	-4.697004	0.6547
31.811473	-4.768499	0.6533
31.809742	-4.703697	0.7614
31.810235	-4.648596	0.5288
31.813924	-4.767460	0.7760
31.812863	-4.730164	0.7640
31.812406	-4.669850	0.7039
31.815211	-4.752740	0.5216
31.816816	-4.774531	0.4165
31.817650	-4.699692	0.6070
31.821014	-4.769240	0.9475
31.821295	-4.723076	0.7932
31.823361	-4.722318	0.7814
31.823605	-4.653758	0.6126
31.824938	-4.653754	0.6116
31.827874	-4.705716	0.7680
31.829710	-4.762547	0.5204
31.829593	-4.704490	0.9996
31.829673	-4.652295	0.7227
31.832016	-4.708825	1.0384
31.833964	-4.766347	0.9163
31.833448	-4.695878	0.7650
31.876362	-4.759964	0.9150
31.877825	-4.711339	0.4760
31.877394	-4.664558	0.3740
31.879498	-4.764991	0.6353
31.880086	-4.665747	0.9762
31.882962	-4.667706	1.1250
31.883879	-4.768413	0.8456
31.885251	-4.702977	0.5000
31.884456	-4.657640	0.4733
31.886934	-4.682413	0.5400
31.888048	-4.770189	0.6272
31.888615	-4.727820	2.9800
31.888186	-4.690244	1.1255
31.890287	-4.725076	0.6012
31.889971	-4.676034	0.5058
31.893330	-4.709857	0.9940
31.893943	-4.655689	0.6398
31.895242	-4.752111	0.4773
31.895718	-4.648966	0.7980
31.898779	-4.760479	0.7596
31.897516	-4.690713	0.7629
31.898362	-4.648762	0.9256
31.902116	-4.756522	0.0000
31.901381	-4.717920	0.5276
31.903854	-4.769618	0.7577
31.903749	-4.687569	0.7426
31.905696	-4.727661	0.8696
31.908527	-4.770828	0.7815
31.911297	-4.773185	0.7692
31.911388	-4.715480	0.8680
31.913530	-4.657107	0.6678
31.914914	-4.759248	0.6406
31.914952	-4.655150	0.6681
31.918493	-4.747037	0.9213
31.919847	-4.704505	0.7349
31.921679	-4.771788	0.5050
31.921971	-4.729593	0.2454
31.924093	-4.771160	0.8814
31.923983	-4.694999	0.8517
31.923795	-4.655875	0.8986
31.926272	-4.770371	0.7599
31.926391	-4.674302	1.0074
31.928573	-4.724302	0.7837
31.929913	-4.687043	0.5882
31.931343	-4.721012	0.7348
31.931686	-4.655732	0.7642
31.934616	-4.682871	0.9274
31.937120	-4.761442	0.9737
31.938324	-4.710701	0.7568
31.936484	-4.658997	0.5286
31.940356	-4.717780	0.9671
31.944017	-4.757788	0.9400
31.942202	-4.708216	0.7808
31.947354	-4.712885	0.7437
31.946216	-4.651832	0.6297
31.950402	-4.759622	0.7898
31.950131	-4.714069	0.5896
31.950812	-4.676909	0.7054
31.952901	-4.756039	0.0000
31.955181	-4.759603	0.7579
31.955920	-4.712836	0.7820
31.954931	-4.671688	0.0000
31.957937	-4.753227	0.7904
31.957553	-4.683073	0.7098
31.959826	-4.760175	0.7174
31.963233	-4.731835	0.5874
31.963496	-4.694437	0.2147
31.963810	-4.651623	0.5277
31.968431	-4.773184	0.4846
31.967631	-4.726030	0.5510
31.970431	-4.725168	0.7196
31.976256	-4.760168	0.6496
31.982904	-4.734096	0.4010
31.987498	-4.711558	0.7563
30.894154	-4.873602	0.5563
30.893798	-4.824175	0.9277
30.896273	-4.846526	0.8937
30.898322	-4.846143	0.6476
30.898392	-4.807269	0.6719
30.901067	-4.780681	0.9286
30.903983	-4.813591	0.9075
30.906484	-4.870074	0.8275
30.908448	-4.876695	0.7350
30.908681	-4.833000	0.8098
30.907957	-4.792242	0.7116
30.912980	-4.870438	1.0147
30.911735	-4.829479	0.6182
30.916788	-4.893415	0.6083
30.916256	-4.856286	0.8254
30.915060	-4.798444	0.8592
30.917893	-4.837758	1.7923
30.921280	-4.899659	0.6476
30.921861	-4.832971	0.8262
30.920971	-4.778543	0.9678
30.923286	-4.900798	0.8194
30.923781	-4.859864	0.6479
30.923364	-4.802265	0.8103
30.925475	-4.846324	0.6708
30.926811	-4.802322	0.8589
30.928618	-4.862261	0.8265
30.930279	-4.899961	1.0174
